"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"PVT1","colorectal cancer","qPCR","up-regulated","","","","28381186","details","","","","",""
"PVT1","colorectal cancer","Microarray, qPCR, RNAi, Western blot etc.","up-regulated","","","","24196785","details","","","","",""
"PVT1","colorectal cancer","qPCR, etc.","up-regulated","","","","29888675","details","","","","",""
"R05532","colorectal cancer","Microarray, qPCR etc.","differential expression","","","","25421768","details","","","","",""
"RAMS11","colorectal cancer","RNA-seq, qPCR, Western blot etc.","up-regulated","","","","32358485","details","","","","",""
"RBM5-AS1","colon cancer","qPCR, Cell transfection, Dual luciferase reporter assay, Flow cytometry assay etc.","differential expression","","","","27520449","details","","","","",""
"RNCR3","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","32239427","details","","","","",""
"ROR1-AS1","colon cancer","qPCR, RIP","up-regulated","","","","32096171","details","","","","",""
"ROR1-AS1","colorectal cancer","RT-qPCR, Western blot analysis","up-regulated","","","","31693094","details","","","","",""
"ROR1-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","up-regulated","","","","31486489","details","","","","",""
"ROR1-AS1","colorectal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31389604","details","","","","",""
"RP1-85F18.6","colorectal cancer","qPCR, other","up-regulated","","","","30226619","details","","","","",""
"RP11","colorectal cancer","qPCR, Western blot","up-regulated","","","","30979372","details","","","","",""
"RP11-126K1.2","Colorectal Cancer","RNA-seq","differential expression","","","","30880326","details","","","","",""
"RP11-296E3.2","colorectal cancer","qPCR","down-regulated","","","","31536481","details","","","","",""
"RP11-2B6.3","Colorectal Cancer","RNA-seq","differential expression","","","","30880326","details","","","","",""
"RP11-462C24.1","colorectal cancer","qPCR etc.","up-regulated","","","","27683121","details","","","","",""
"RP11-468E2.5","colorectal cancer","RT-qPCR, Western blot, RIP","down-regulated","","","","31718693","details","","","","",""
"RP11-708H21.4","colorectal cancer","RNA-seq, qPCR, Western blot etc.","up-regulated","","","","28427191","details","","","","",""
"RP11-798M19.6","Colorectal Cancer","RNA-seq","differential expression","","","","30880326","details","","","","",""
"RP11-909B2.1","colorectal cancer","qPCR etc.","down-regulated","","","","29737552","details","","","","",""
"RP3-438O4.4","Colorectal Cancer","RNA-seq","differential expression","","","","30880326","details","","","","",""
"RP4","colorectal cancer","Western blot, qPCR, in vitro knockdown etc.","down-regulated","","","","29531464","details","","","","",""
"RPL34-AS1","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","24908062","details","","","","",""
"RPPH1","colorectal cancer","RNA-seq","up-regulated","","","","31685807","details","","","","",""
"RUNX1-IT1","colorectal cancer","qPCR, Western blot, in vitro knockdown, etc.","down-regulated","","","","30499136","details","","","","",""
"SATB1-AS1","colorectal cancer","RT-qPCR","down-regulated","","","","31708689","details","","","","",""
"SATB2-AS1","Colorectal cancer","qPCR, RIP","down-regulated","","","","30858153","details","","","","",""
"SATB2-AS1","colorectal cancer","qPCR, Western blot, RIP, etc.","down-regulated","","","","31492160","details","","","","",""
"SBDSP1","colorectal cancer","qPCR etc.","down-regulated","","","","28975982","details","","","","",""
"SBDSP1","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27890432","details","","","","",""
"SBF2-AS1","Colorectal cancer","qPCR","up-regulated","","","","30912164","details","","","","",""
"SCARNA2","colorectal cancer","qPCR, Luciferase reporter assay, other","up-regulated","","","","30443961","details","","","","",""
"SH3PXD2A-AS1","colorectal cancer","RNA-seq, Microarray, qPCR, Western blot etc.","up-regulated","","","","29734178","details","","","","",""
"SLC25A25-AS1","colorectal cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","27553025","details","","","","",""
"SLCO4A1-AS1","colorectal cancer","qRT-PCR, Western blotting","up-regulated","","","","31853225","details","","","","",""
"SLCO4A1-AS1","colorectal cancer","RNA-seq, qPCR","up-regulated","","","","30039525","details","","","","",""
"SLCO4A1-AS1","colorectal cancer","qPCR, RNAi, RIP, other","up-regulated","","","","30201010","details","","","","",""
"SLCO4A1-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","31308265","details","","","","",""
"SLCO4A1-AS1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27147563","details","","","","",""
"snaR","colon cancer","qPCR etc.","down-regulated","","","","25078450","details","","","","",""
"SNHG1","Colorectal cancer","qPCR","up-regulated","","","","31397210","details","","","","",""
"SNHG1","colorectal cancer","qPCR etc.","up-regulated","","","","32334448","details","","","","",""
"SNHG1","colorectal cancer","qPCR, Luciferase reporter assay, RNAi, RIP, other","up-regulated","","","","30266084","details","","","","",""
"SNHG1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31276207","details","","","","",""
"SNHG1","colon cancer","qPCR, Western blot etc.","up-regulated","","","","29749530","details","","","","",""
"SNHG1","colorectal cancer","qPCR, Western blot","up-regulated","","","","29416759","details","","","","",""
"SNHG1","colorectal cancer","qPCR, Western blot","up-regulated","","","","29340086","details","","","","",""
"SNHG1","colorectal cancer","qRT-PCR, Western blot","up-regulated","","","","29509245","details","","","","",""
"SNHG1","colorectal cancer","qPCR, Western blot etc.","down-regulated","","","","28759957","details","","","","",""
"SNHG11","colorectal cancer","qPCR, Western blot","down-regulated","","","","31633800","details","","","","",""
"SNHG12","colorectal cancer","qPCR, Luciferase reporter assay","up-regulated","","","","31316616","details","","","","",""
"SNHG12","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, MTT assay etc.","up-regulated","","","","28225893","details","","","","",""
"SNHG14","colorectal cancer","PCR, Western blot","up-regulated","","","","31704614","details","","","","",""
"SNHG14","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP, etc.","up-regulated","","","","31471872","details","","","","",""
"SNHG14","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP","up-regulated","","","","31273190","details","","","","",""
"SNHG15","colorectal cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30945457","details","","","","",""
"SNHG15","colorectal cancer","qRT-PCR , Western blot , RIP , RNA-seq , in vitro knockdown etc.","up-regulated","","","","31014355","details","","","","",""
"SNHG15","colon cancer","RNA-seq, qPCR etc.","down-regulated","","","","29604394","details","","","","",""
"SNHG15","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27147563","details","","","","",""
"SNHG16","colorectal cancer","qPCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","30962265","details","","","","",""
"SNHG16","colon cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","31502038","details","","","","",""
"SNHG16","colorectal cancer","RNA-seq, Microarray, qPCR, RNAi etc.","up-regulated","","","","27396952","details","","","","",""
"SNHG17","colorectal cancer","qPCR, RIP, Western blot etc.","up-regulated","","","","28933484","details","","","","",""
"SNHG20","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","27543107","details","","","","",""
"SNHG3","colorectal cancer","qPCR, Luciferase reporter assay, RIP etc","up-regulated","","","","32187965","details","","","","",""
"SNHG3","colorectal cancer","qPCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","28731158","details","","","","",""
"SNHG5","colorectal cancer","Microarray, qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30395767","details","","","","",""
"SNHG5","colorectal cancer","qPCR, Western blot, Northern blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","28004750","details","","","","",""
"SNHG6","colorectal cancer","qPCR, western blot","differential expression","","","","31516391","details","","","","",""
"SNHG6","colorectal cancer","qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","31118686","details","","","","",""
"SNHG6","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30254467","details","","","","",""
"SNHG6","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RNAi, etc.","up-regulated","","","","30666158","details","","","","",""
"SNHG6","colorectal cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30662328","details","","","","",""
"SNHG6","colorectal cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","up-regulated","","","","30626446","details","","","","",""
"SNHG6","colorectal cancer","qPCR, Western blot","down-regulated","","","","31322251","details","","","","",""
"SNHG6","colorectal cancer","qRT-PCR, in vitro knockdown","up-regulated","","","","29506878","details","","","","",""
"SNHG7","colorectal cancer","Microarray, qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29970122","details","","","","",""
"SNHG7","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29915311","details","","","","",""
"SNHG7","colorectal cancer","Microarray, qPCR, RIP, Luciferase reporter assay, Western blot, etc.","down-regulation","","","","29970122","details","","","","",""
"SNHG7","colorectal cancer","qPCR, Western blot, Dual luciferase reporter assays, RIP, etc.","up-regulated","","","","29915311","details","","","","",""
"SOX21-AS1","colorectal cancer","qPCR, Luciferase reporter assay, RIP","up-regulated","","","","29217166","details","","","","",""
"SOX2OT","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27353770","details","","","","",""
"SPINT1-AS1","colorectal cancer","qPCR, Dual luciferase reporter assay","up-regulated","","","","30022840","details","","","","",""
"SPRY4-IT1","colorectal cancer","qPCR etc.","up-regulated","","","","28099409","details","","","","",""
"SPRY4-IT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","28720069","details","","","","",""
"SPRY4-IT1","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27391336","details","","","","",""
"SPRY4-IT1","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27621655","details","","","","",""
"ST3GAL6-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","down-regulated","","","","30613961","details","","","","",""
"STARD13-AS","colorectal cancer","qRT-PCR, Western blotting","down-regulated","","","","31807011","details","","","","",""
"SUMO1P3","colorectal cancer","qPCR, RIP, Western blot","up-regulated","","","","30799082","details","","","","",""
"SUMO1P3","colon cancer","qPCR, Western blot","up-regulated","","","","29312498","details","","","","",""
"TCONS_00026506","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","25921151","details","","","","",""
"TCONS_l2_00022545","colorectal cancer","qPCR, RNAi etc.","up-regulated","","","","27004403","details","","","","",""
"THOR","colon cancer","qPCR, other","up-regulated","","","","31452739","details","","","","",""
"TINCR","Colorectal cancer","qPCR","up-regulated","","","","30853664","details","","","","",""
"TINCR","colorectal cancer","qPCR, Luciferase reporter assay, Western blot, RNA-seq","up-regulated","","","","31540772","details","","","","",""
"TINCR","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, etc.","down-regulated","","","","30521471","details","","","","",""
"TINCR","colorectal cancer","qPCR, Western blot, RIP, Luciferase reporter assay, Luciferase reporter assay, Flow cytometry assay, Cell proliferation assay etc.","down-regulated","","","","27009809","details","","","","",""
"TMPO-AS1","colorectal cancer","qPCR etc","up-regulated","","","","31768869","details","","","","",""
"TP53TG1","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"TP73-AS1","colorectal cancer","RT-qPCR, Western blotting","up-regulated","","","","31908524","details","","","","",""
"TP73-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP, etc.","down-regulated","","","","30472379","details","","","","",""
"TPT1-AS1","colorectal cancer","Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","32248186","details","","","","",""
"TPTE2P1","colorectal cancer","qPCR, Western blot, other","up-regulated","","","","30382596","details","","","","",""
"TRERNA","colorectal cancer","qRT-PCR","up-regulated","","","","31933996","details","","","","",""
"TRPM2-AS","colorectal cancer","RT-qPCR, Western blot, RIP","up-regulated","","","","31887411","details","","","","",""
"TTN-AS1","colorectal cancer","RT-qPCR, Western blot analysis, Dual Luciferase Reporter Assay","up-regulated","","","","31920341","details","","","","",""
"TUBA4B","colorectal cancer","qPCR, Western blot etc","down-regulated","","","","32271419","details","","","","",""
"TUG1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29776371","details","","","","",""
"TUG1","colorectal cancer","qPCR","up-regulated","","","","31528224","details","","","","",""
"TUG1","colon cancer","Dual luciferase reporter assay, Western blot analysis, RT-qPCR","up-regulated","","","","31697952","details","","","","",""
"TUG1","colorectal cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","up-regulated","","","","31576172","details","","","","",""
"TUG1","colorectal cancer","qPCR, Western blot, other","up-regulated","","","","30250601","details","","","","",""
"TUG1","colon cancer","qPCR, RNAi, Cell proliferation assay etc.","up-regulated","","","","27634385","details","","","","",""
"TUG1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, Flow cytometry assay, MTT assay etc.","up-regulated","","","","28302487","details","","","","",""
"TUG1","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","27421138","details","","","","",""
"TUG1","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","26856330","details","","","","",""
"TUG1","colorectal cancer","qPCR, western blot, Luciferase reporter assay etc.","up-regulated","","","","29776371","details","","","","",""
"TUSC7","colorectal cancer","qRT-PCR , Western blot etc.","down-regulated","","","","31002365","details","","","","",""
"TUSC7","colorectal cancer","qPCR, Cell transfection, Western blot, Luciferase reporter assay, CCK-8 assay etc.","down-regulated","","","","28214867","details","","","","",""
"TUSC7","colorectal cancer","qPCR etc.","down-regulated","","","","23680400","details","","","","",""
"TUSC7","colorectal cancer","qPCR etc.","down-regulated","","","","28979678","details","","","","",""
"u50535","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29970882","details","","","","",""
"u50535","colorectal cancer","qPCR, western blot, Luciferase reporter assay, RNA-seq, etc.","up-regulated","","","","29970882","details","","","","",""
"uc.388","colorectal cancer","qPCR etc.","down-regulated","","","","22328099","details","","","","",""
"uc.73","colorectal cancer","qPCR etc.","down-regulated","","","","22328099","details","","","","",""
"uc001tma.3","colorectal cancer","qPCR, other","down-regulated","","","","30446877","details","","","","",""
"uc002ywy.3","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26847923","details","","","","",""
"uc003dtq.3","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26847923","details","","","","",""
"UCA1","colorectal cancer","qRT-PCR, Western blot","down-regulated","","","","32143722","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","29948578","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, RIP","differential expression","","","","31558855","details","","","","",""
"UCA1","colorectal cancer","Western blotting, Luciferase Reporter Assay, RIP, qRT-PCR","up-regulated","","","","31955010","details","","","","",""
"UCA1","colorectal cancer","qRT-PCR , Western blot , in vitro knockdown etc.","NA","","","","31579420","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, RNAi, other","up-regulated","","","","30377411","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, other","down-regulated","","","","30362538","details","","","","",""
"UCA1","colorectal cancer","qPCR, other","down-regulated","","","","30195762","details","","","","",""
"UCA1","colon cancer","qPCR, Western blot, Luciferase reporter assay, RIP, etc.","up-regulated","","","","30652355","details","","","","",""
"UCA1","colorectal cancer","qPCR","up-regulated","","","","31262449","details","","","","",""
"UCA1","colon cancer","qPCR etc.","up-regulated","","","","26885155","details","","","","",""
"UCA1","colon cancer","qPCR, Western blot, Northern blot, Flow cytometry assay etc.","up-regulated","","","","17416635","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","27046651","details","","","","",""
"UCA1","colorectal cancer","qPCR","up-regulated","","","","28406230","details","","","","",""
"UCA1","colorectal cancer","Microarray, qPCR, RNAi, Luciferase reporter assay etc.","up-regulated","","","","26238511","details","","","","",""
"UCA1","colorectal cancer","qPCR etc.","up-regulated","","","","24977734","details","","","","",""
"UCA1","colorectal cancer","qPCR, Western blot, RNAI, etc.","up-regulated","","","","29948578","details","","","","",""
"UCC","colorectal cancer","qPCR, RNAi, RIP","up-regulated","","","","28492554","details","","","","",""
"ucoo2kmd.1","colorectal cancer","qPCR, RNAi, Western blot, Luciferase reporter assay etc.","up-regulated","","","","26974151","details","","","","",""
"UICLM","colorectal cancer","qPCR, Western blotting, RIP etc.","up-regulated","","","","29187907","details","","","","",""
"UPAT","colon cancer","qPCR, RNAi, RIP, RNA pull-down assay etc.","up-regulated","","","","26768845","details","","","","",""
"UXT-AS1","colorectal cancer","qPCR, Western blot","up-regulated","","","","28401004","details","","","","",""
"VIM-AS1","colorectal cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","29656793","details","","","","",""
"VPS9D1-AS1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27895773","details","","","","",""
"WT1AS","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"XIAP-AS1","colon cancer","qPCR","up-regulated","","","","30892955","details","","","","",""
"XIRP2-AS1","colon cancer","qPCR, Western blot, RNAi, RIP, Microarray, Luciferase reporter assays, other","down-regulated","","","","31410022","details","","","","",""
"XIST","colorectal cancer","qRT-PCR, Western blot, RIP","up-regulated","","","","32061057","details","","","","",""
"XIST","colorectal cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30907503","details","","","","",""
"XIST","colorectal cancer","qPCR, Luciferase reporter assay, Western blot, other","up-regulated","","","","30439718","details","","","","",""
"XIST","colorectal cancer","qPCR, other","up-regulated","","","","31452526","details","","","","",""
"XIST","Colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","up-regulated","","","","30678736","details","","","","",""
"XIST","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","30656681","details","","","","",""
"XIST","colon cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","29679755","details","","","","",""
"XIST","colorectal cancer","qRT-PCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29495975","details","","","","",""
"XIST","colorectal cancer","qPCR, Western blot","up-regulated","","","","29137332","details","","","","",""
"XIST","colorectal cancer","Microarray, FISH etc.","differential expression","","","","17143621","details","","","","",""
"XIST","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","28730777","details","","","","",""
"XIST","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","29484395","details","","","","",""
"XIST","colorectal cancer","qPCR, Western blot","down-regulated","","","","28837144","details","","","","",""
"XLOC_000303","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26328256","details","","","","",""
"XLOC_006844","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26328256","details","","","","",""
"XLOC_010588","colorectal cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","29436686","details","","","","",""
"XLOC_039890","colorectal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27115166","details","","","","",""
"XLOC_095641","colorectal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27115166","details","","","","",""
"YIYA","colorectal cancer","qPCR etc.","up-regulated","","","","27391432","details","","","","",""
"YWHAE","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31238337","details","","","","",""
"ZDHHC8P1","Colorectal cancer","qPCR","up-regulated","","","","30840269","details","","","","",""
"ZEB1-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29886791","details","","","","",""
"ZEB1-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","32190742","details","","","","",""
"ZEB1-AS1","colorectal cancer","qRT-PCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29511455","details","","","","",""
"ZEB1-AS1","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","28618933","details","","","","",""
"ZEB1-AS1","colorectal cancer","Flow cytometry assay, qPCR, Western blot, etc.","up-regulated","","","","29886791","details","","","","",""
"ZEB2-AS1","colorectal cancer","qRT-PCR, Western blot","up-regulated","","","","31755734","details","","","","",""
"ZEB2-AS1","colorectal cancer","qPCR, Luciferase reporter assay etc","up-regulated","","","","32277632","details","","","","",""
"ZEB2-AS1","colon cancer","qRT-PCR, Western blot","up-regulated","","","","31698657","details","","","","",""
"ZFAS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP, RNAi, other","up-regulated","","","","30250022","details","","","","",""
"ZFAS1","Colorectal Cancer","qPCR, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","31295229","details","","","","",""
"ZFAS1","colon cancer","qPCR, Western blot, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","27862275","details","","","","",""
"ZFAS1","colorectal cancer","qPCR, Luciferase reporter assay","up-regulated","","","","29179614","details","","","","",""
"ZFAS1","colorectal cancer","qPCR","up-regulated","","","","28406230","details","","","","",""
"ZFAS1","colorectal cancer","qPCR, RNAi, Cell migration and invasion assay etc.","up-regulated","","","","27461828","details","","","","",""
"ZFAS1","colorectal cancer","qPCR, RNAi, Western blot, Northern blot, RIP, RNA pull-down assay etc.","up-regulated","","","","26506418","details","","","","",""
"ZNFX1-AS1","Colorectal cancer","qPCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","30770796","details","","","","",""
