"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"PANDAR","gastric cancer","Microarray, qRT-PCR, RIP","up-regulated","","","","29416011","details","","","","",""
"PAPAS","gastric cancer","qRT-PCR, Dual Luciferase Reporter Gene Assay","up-regulated","","","","31858543","details","","","","",""
"PCAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP, etc.","up-regulated","","","","31478258","details","","","","",""
"PCAT1","gastric cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","31352238","details","","","","",""
"PCAT1","gastric cancer","qPCR","up-regulated","","","","28571676","details","","","","",""
"PCAT1","gastric cancer","qPCR etc.","up-regulated","","","","28742205","details","","","","",""
"PCAT18","gastric cancer","qRT-PCR, Western blot analysis, Dual Luciferase Reporter Assay","down-regulated","","","","31853187","details","","","","",""
"PCAT18?","gastric cancer","RT-qPCR, Western blot","up-regulated","","","","32119960","details","","","","",""
"PCAT6","gastric cancer","RT-qPCR, Western blot","up-regulated","","","","32039820","details","","","","",""
"PCAT6","gastrointestinal stromal tumor","qPCR, Western blot, RIP, Luciferase reporter assay etc","up-regulated","","","","32339330","details","","","","",""
"PCAT6","gastric cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30178843","details","","","","",""
"PCGEM1","gastric cancer","qPCR, other","up-regulated","","","","31421977","details","","","","",""
"PCGEM1","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30690667","details","","","","",""
"PCNA-AS1","gastric cancer","qPCR etc.","up-regulated","","","","26731993","details","","","","",""
"pcsk2-2:1","gastric cancer","qRT-PCR","down-regulated","","","","31819499","details","","","","",""
"PEG10","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29940767","details","","","","",""
"PEG10","gastric cancer","qPCR, Western blot, Flow cytometry, etc.","up-regulated","","","","29940767","details","","","","",""
"PICART1","gastric cancer","qPCR, Western blot","down-regulated","","","","30720166","details","","","","",""
"PRNCR1","gastric cancer","qPCR etc.","differential expression","","","","26206497","details","","","","",""
"PRSS21","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26045391","details","","","","",""
"PTCSC3","gastric cancer","RT-qPCR","down-regulated","","","","31702383","details","","","","",""
"PTCSC3","gastric cancer","qPCR etc.","down-regulated","","","","32368140","details","","","","",""
"PTCSC3","gastric cancer","RT-qPCR","down-regulated","","","","31849528","details","","","","",""
"PTENP1","gastric cancer","qPCR","up-regulated","","","","28931965","details","","","","",""
"PTENP1","gastric cancer","qPCR etc.","up-regulated","","","","25694351","details","","","","",""
"PTENP1","gastric cancer","qPCR, Cell transfection, Luciferase reporter assay, Cell migration and invasion assay etc.","down-regulated","","","","28212532","details","","","","",""
"PTENP1-AS","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"PTPRG-AS1","gastric cancer","qPCR etc","up-regulated","","","","32194743","details","","","","",""
"PURPL","gastric cancer","qRT-PCR , Western blot etc.","up-regulated","","","","31606380","details","","","","",""
"PVT1","gastric cancer","qRT-PCR, Dual luciferase reporter assay","up-regulated","","","","31966056","details","","","","",""
"PVT1","gastric cancer","qPCR, Western blot, RNAi, etc.","up-regulated","","","","30679629","details","","","","",""
"PVT1","gastric cancer","qPCR, Western blot","up-regulated","","","","31205469","details","","","","",""
"PVT1","gastric cancer","qPCR, Western blot, RIP, ChIP, Luciferase reporter assay etc.","up-regulated","","","","27756785","details","","","","",""
"PVT1","gastric cancer","qPCR etc.","up-regulated","","","","26925791","details","","","","",""
"PVT1","gastric cancer","qPCR etc.","down-regulated","","","","26722487","details","","","","",""
"PVT1","gastric cancer","qPCR, RNAi, Western blot, Luciferase reporter assay etc.","up-regulated","","","","28258379","details","","","","",""
"PVT1","gastric cancer","qPCR, RNAi, Luciferase reporter assay, MTT assay etc.","up-regulated","","","","28122299","details","","","","",""
"PVT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","29706652","details","","","","",""
"PVT1","gastric cancer","qPCR, RNAi, Western blot, RIP, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","25890171","details","","","","",""
"PVT1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","25956062","details","","","","",""
"PVT1","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"PVT1","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","25258543","details","","","","",""
"PVT1-214","gastric cancer","qPCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31173288","details","","","","",""
"PWRN1","gastric cancer","Microarray, qPCR, Western blot, RIP, Luciferase reporter assay","up-regulated","","","","29535266","details","","","","",""
"RAB6C-AS1","gastric cancer","qPCR","up-regulated","","","","30076712","details","","","","",""
"RGMB-AS1","gastric cancer","RT-qPCR, Western blot","up-regulated","","","","32064882","details","","","","",""
"RHPN1-AS1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","31982726","details","","","","",""
"RMRP","gastric cancer","qPCR, RNAi, Flow cytometry assay etc.","up-regulated","","","","27192121","details","","","","",""
"RP1-163G9.1","gastric adenocarcinoma","qRT-PCR etc.","down-regulated","","","","31002370","details","","","","",""
"RP11-119F7.4","gastric cancer","qPCR etc.","down-regulated","","","","26170986","details","","","","",""
"RP11-167N4","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26718650","details","","","","",""
"RP11-181G12.2","gastric cancer","qPCR, Western blot etc.","differential expressed","","","","31766099","details","","","","",""
"RP11-19P22.6-001","gastric cancer","qPCR etc.","down-regulated","","","","28128738","details","","","","",""
"RP11-210K20.5","gastric cancer","qPCR etc.","up-regulated","","","","29700972","details","","","","",""
"RP11-243M5.2","gastric cancer","qPCR etc.","down-regulated","","","","29693709","details","","","","",""
"RP11-357H14.17","diffuse-type gastric cancer","qPCR","up-regulated","","","","28572735","details","","","","",""
"RP11-363E7.4","gastric cancer","qRT-PCR, Western blot","down-regulated","","","","32141108","details","","","","",""
"RP11-363E7.4","gastric cancer","qPCR","down-regulated","","","","29843141","details","","","","",""
"RP11-363E7.4","gastric cancer","qPCR etc.","down-regulated","","","","29843141","details","","","","",""
"RP11-397A15.4","gastric cancer","qPCR, etc.","down-regulated","","","","30610039","details","","","","",""
"RP11-400N13.3","gastric cancer","qPCR etc.","up-regulated","","","","29693709","details","","","","",""
"RP11-445H22.4","gastric cancer","qPCR etc.","up-regulated","","","","29687854","details","","","","",""
"RP11-528G1.2","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26045391","details","","","","",""
"RP11-555H23.1","gastric cancer","qPCR, other","up-regulated","","","","30320481","details","","","","",""
"RP11-62F24","gastric cancer","qPCR etc.","up-regulated","","","","28879717","details","","","","",""
"RP11-643M14.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26045391","details","","","","",""
"RP11-789C1.1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","down-regulated","","","","29991048","details","","","","",""
"RP11-789C1.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26045391","details","","","","",""
"RP11-789C1.1","gastric cancer","qRT-PCR, Western blot analysis, RNA pull-down assay, luciferase reporter assay","down-regulated","","","","29991048","details","","","","",""
"RP11-81H3.2","gastric cancer","RT-qPCR, Western blot","up-regulated","","","","32052594","details","","","","",""
"RP5-919F19","gastric cancer","qPCR","up-regulated","","","","29805620","details","","","","",""
"RP5-919F19","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26718650","details","","","","",""
"RP5-919F19","gastric cancer","Microarray qPCR etc.","up-regulated","","","","29805620","details","","","","",""
"RPL34-AS1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26237576","details","","","","",""
"SDMGC","gastric cancer","Microarray, qPCR, Cell proliferation assay, Cell migration and invasion assay etc.","up-regulated","","","","25866896","details","","","","",""
"SEMA3B-AS1","gastric cardia adenocarcinoma","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","down-regulated","","","","30656427","details","","","","",""
"SFTA1P","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","29523596","details","","","","",""
"SLC25A5-AS1","gastric cancer","qPCR","down-regulated","","","","30793479","details","","","","",""
"SLC7A11-AS1","gastric cancer","Microarray, qPCR, Western blot, Flow cytometry assay etc.","down-regulated","","","","29348845","details","","","","",""
"SMARCC2","gastric cancer","qPCR","up-regulated","","","","31308753","details","","","","",""
"SMARCC2","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","29337109","details","","","","",""
"SNHG1","gastric cancer","qPCR, Western blot etc.","differential expressed","","","","32277646","details","","","","",""
"SNHG1","gastric cancer","qPCR, Western blot, RIP, Luciferase reporter assay, other","up-regulated","","","","30391432","details","","","","",""
"SNHG1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28754593","details","","","","",""
"SNHG12","gastric cancer","qRT-PCR, Microarray, Western blot assay","up-regulated","","","","31808752","details","","","","",""
"SNHG12","gastric cancer","qPCR, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","31258654","details","","","","",""
"SNHG12","gastric cancer","qPCR, RIP, Luciferase reporter assay","up-regulated","","","","29565487","details","","","","",""
"SNHG12","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29207106","details","","","","",""
"SNHG14","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","29667771","details","","","","",""
"SNHG15","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","26662309","details","","","","",""
"SNHG16","gastric cancer","qPCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","30854107","details","","","","",""
"SNHG16","gastric cancer","qPCR","up-regulated","","","","31561329","details","","","","",""
"SNHG16","gastric cancer","qPCR","up-regulated","","","","29081409","details","","","","",""
"SNHG17","gastric cancer","qPCR","up-regulated","","","","30779073","details","","","","",""
"SNHG17","gastric cancer","qPCR, Western blot, RIP, other","up-regulated","","","","30256413","details","","","","",""
"SNHG20","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30520073","details","","","","",""
"SNHG20","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","29113337","details","","","","",""
"SNHG3","gastric cancer","qPCR","up-regulated","","","","31534128","details","","","","",""
"SNHG5","gastric cancer","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31173289","details","","","","",""
"SNHG5","gastric cancer","RIP etc.","down-regulated","","","","27065326","details","","","","",""
"SNHG5","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","27871067","details","","","","",""
"SNHG6","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28683446","details","","","","",""
"SNHG7","gastric cancer","qRT-PCR, Luciferase reporter assay, Western blot","up-regulated","","","","31814518","details","","","","",""
"SNHG7","gastric cancer","qPCR, Western blot, RNAi, etc.","up-regulated","","","","29131253","details","","","","",""
"SNHG8","gastric cancer","qPCR etc.","up-regulated","","","","29736176","details","","","","",""
"SNHG8","gastric cancer","RNA-seq, qPCR etc.","up-regulated","","","","27835598","details","","","","",""
"SOX2OT","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29782828","details","","","","",""
"SOX2OT","gastric cancer","qPCR, Western blot assay, Luciferase reporter assay, other","up-regulated","","","","30405772","details","","","","",""
"SOX2OT","gastric cancer","qPCR etc.","down-regulated","","","","27874951","details","","","","",""
"SOX2OT","gastric cancer","qPCR, RNAi, Cell proliferation assay, Cell migration and invasion assay etc.","up-regulated","","","","27904704","details","","","","",""
"SOX2OT","gastric cancer","qPCR, Luciferase reporter assay, Western blot etc.","up-regulated","","","","29782828","details","","","","",""
"SPRY4-IT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","31330497","details","","","","",""
"SPRY4-IT1","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","26238992","details","","","","",""
"SPRY4-IT1","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","25835973","details","","","","",""
"STCAT16","gastric cancer","qPCR","down-regulated","","","","30957180","details","","","","",""
"STCAT3","gastric cancer","qPCR, Western blot, RIP, RNAi, other","up-regulated","","","","30226544","details","","","","",""
"STCAT3","gastric cancer","qPCR, Cell migration and invasion assay etc.","up-regulated","","","","27998431","details","","","","",""
"SUMO1P3","gastric cancer","qPCR etc.","up-regulated","","","","23996296","details","","","","",""
"TCONS_00068220","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","29113259","details","","","","",""
"TDRG1","gastric cancer","qRT-PCR, RIP","up-regulated","","","","31726370","details","","","","",""
"THAP9-AS1","gastric cancer","qRT-PCR","up-regulated","","","","32021238","details","","","","",""
"THOR","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30227327","details","","","","",""
"TINCR","gastric cancer","qPCR","up-regulated","","","","28569791","details","","","","",""
"TINCR","gastric cancer","qPCR etc.","differential expression","","","","27893425","details","","","","",""
"TINCR","gastric cancer","qPCR, Western blot, Luciferase report assay etc.","up-regulated","","","","28744139","details","","","","",""
"TINCR","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","28042329","details","","","","",""
"TINCR","gastric cancer","RNA-seq, qPCR, RNAi, Western blot etc.","up-regulated","","","","25728677","details","","","","",""
"TMPO-AS1","gastric cancer","RT-qPCR, Western blot","up-regulated","","","","32110100","details","","","","",""
"TOB1-AS1","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","31799657","details","","","","",""
"TONSL-AS1","gastric cancer","qRT-PCR, Western blot assay etc.","down-regulated","","","","31158361","details","","","","",""
"TOPORS-AS1","gastric cancer","Microarray, qPCR","down-regulated","","","","29992774","details","","","","",""
"TP53TG1","gastric cancer","Microarray, MSP-PCR, Immunohistochemistry etc.","differential expression","","","","27821766","details","","","","",""
"TP73-AS1","gastric cancer","qPCR, Luciferase reporter assay etc.","down-regulated","","","","32248369","details","","","","",""
"TP73-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","30127981","details","","","","",""
"TP73-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","30127921","details","","","","",""
"TP73-AS1","gastric cancer","qPCR","up-regulated","","","","30118890","details","","","","",""
"TP73-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30279010","details","","","","",""
"TPT1-AS1","gastric cancer","PCR, Western blot","up-regulated","","","","32156253","details","","","","",""
"TRERNA1","gastric cancer","qPCR, Luciferase reporter assay","up-regulated","","","","29845218","details","","","","",""
"TRERNA1","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","28918030","details","","","","",""
"TRERNA1","gastric cancer","qPCR, western blot etc.","up-regulated","","","","29845218","details","","","","",""
"TRPM2-AS","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32123162","details","","","","",""
"TRPM2-AS","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","up-regulated","","","","31104318","details","","","","",""
"TSNAX-DISC1","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26045391","details","","","","",""
"TTN-AS1","gastric cancer","qPCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","30943745","details","","","","",""
"TUBA4B","gastric cancer","qPCR, Western blot, Luciferase reporter assay","down-regulated","","","","31198405","details","","","","",""
"TUBB2A","gastric cancer","qPCR, Luciferase reporter assay, Western blot, RNA-seq","up-regulated","","","","28819095","details","","","","",""
"TUG1","gastric cancer","qPCR, RNAi, Luciferase reporter assay, Cell proliferation assay etc.","up-regulated","","","","27983921","details","","","","",""
"TUG1","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"TUG1","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","28927144","details","","","","",""
"TUG1","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","27261864","details","","","","",""
"TUG1","gastric cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","26913601","details","","","","",""
"TUSC7","gastric cancer","Microarray, qPCR, RNAi etc.","down-regulated","","","","25765901","details","","","","",""
"UBE2Q1-AS1","gastric cancer","Microarray, qPCR","up-regulated","","","","31934786","details","","","","",""
"uc.341","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","24819045","details","","","","",""
"Uc.63+","gastric cancer","qPCR, Western blot, in vitro knockdown etc","up-regulated","","","","32323025","details","","","","",""
"uc001lsz","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","24063685","details","","","","",""
"uc003iqu","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","24819045","details","","","","",""
"uc003jfz.2","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"uc003tfx","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","24819045","details","","","","",""
"UCA1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","31982772","details","","","","",""
"UCA1","gastric cancer","qPCR","up-regulated","","","","29805620","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","32328192","details","","","","",""
"UCA1","gastric cancer","qPCR","up-regulated","","","","30918102","details","","","","",""
"UCA1","gastric cancer","qPCR","up-regulated","","","","31532112","details","","","","",""
"UCA1","gastric cancer","qPCR, RNA-seq, RIP, Western blot Assay","up-regulated","","","","31689615","details","","","","",""
"UCA1","gastric cancer","qPCR, RIP, Western blot, Luciferase reporter assay, Microarray, other","up-regulated","","","","30464170","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, RNAi, Luciferase reporter assay, other","up-regulated","","","","30368875","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","31272462","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","29723509","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28843497","details","","","","",""
"UCA1","gastric cancer","qPCR etc.","up-regulated","","","","29147491","details","","","","",""
"UCA1","gastric cancer","qPCR","up-regulated","","","","28423525","details","","","","",""
"UCA1","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26718650","details","","","","",""
"UCA1","gastric cancer","qPCR etc.","up-regulated","","","","26935047","details","","","","",""
"UCA1","gastric cancer","qPCR etc.","up-regulated","","","","25694351","details","","","","",""
"UCA1","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","25769450","details","","","","",""
"UCA1","gastric cancer","qPCR etc.","up-regulated","","","","26722487","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, Flow cytometry assay etc.","up-regulated","","","","27694794","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","29516678","details","","","","",""
"UCA1","gastric cancer","qPCR, RNAi, Western blot, CCK-8 assay etc.","up-regulated","","","","28075173","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29212166","details","","","","",""
"UCA1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","27056384","details","","","","",""
"UCA1","gastric cancer","qPCR etc.","up-regulated","","","","25903045","details","","","","",""
"UCA1","gastric cancer","Microarray qPCR etc.","up-regulated","","","","29805620","details","","","","",""
"UCC","gastric cancer","qPCR etc","up-regulated","","","","32194743","details","","","","",""
"VCAN-AS1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","31637706","details","","","","",""
"VPS9D1-AS1","gastric cancer","qPCR","down-regulated","","","","29036784","details","","","","",""
"WT1-AS","gastric cancer","qPCR etc.","down-regulated","","","","26449525","details","","","","",""
"XIAP-AS1","gastric cancer","qPCR, RIP, Western blot","up-regulated","","","","28792527","details","","","","",""
"XIST","gastric cancer","qRT-PCR etc.","down-regulated","","","","30990001","details","","","","",""
"XIST","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","29053187","details","","","","",""
"XIST","gastric cancer","qPCR, Western blot , RIP, Luciferase reporter assay etc.","up-regulated","","","","29212249","details","","","","",""
"XIST","gastric cancer","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay, MTT assay etc.","up-regulated","","","","27911852","details","","","","",""
"XIST","gastric cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, Cell proliferation assay etc.","up-regulated","","","","27620004","details","","","","",""
"XLOC_000983","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","28043146","details","","","","",""
"XLOC_005104","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","28043146","details","","","","",""
"XLOC_006324","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","28043146","details","","","","",""
"XLOC_006753","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30481766","details","","","","",""
"XLOC_010235","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28550287","details","","","","",""
"XLOC_010235","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26045391","details","","","","",""
"XLOC_109034","gastric cancer","RNA-seq, qPCR etc.","down-regulated","","","","27115166","details","","","","",""
"XLOC_124135","gastric cancer","RNA-seq, qPCR etc.","down-regulated","","","","27115166","details","","","","",""
"Z38","gastric cancer","qPCR, Western blot, RNAi, other","up-regulated","","","","30333877","details","","","","",""
"ZEB1-AS1","gastric cancer","qPCR","up-regulated","","","","29771411","details","","","","",""
"ZEB1-AS1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29113674","details","","","","",""
"ZEB1-AS1","gastric cancer","qPCR, Luciferase reporter assay, RIP","up-regulated","","","","29215918","details","","","","",""
"ZEB1-AS1","gastric cancer","qPCR","up-regulated","","","","29771411","details","","","","",""
"ZEB2-AS1","gastric cancer","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31128021","details","","","","",""
"ZEB2-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30705594","details","","","","",""
"ZEB2-AS1","gastric cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30635820","details","","","","",""
"ZEB2-AS3","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"ZFAS1","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","up-regulated","","","","30999814","details","","","","",""
"ZFAS1","gastric cancer","qPCR, RNAi, Western blot, Flow cytometry assay etc.","up-regulated","","","","28285404","details","","","","",""
"ZFAS1","gastric cancer","Microarray, qPCR, RNAi, RNA pull-down assay, Cell proliferation assay etc.","up-regulated","","","","27246976","details","","","","",""
"ZFAS1","gastric cancer","qPCR etc.","up-regulated","","","","27654478","details","","","","",""
"ZFAS1","gastric cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","29424266","details","","","","",""
"ZFPM2-AS1","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP","up-regulated","","","","29985481","details","","","","",""
"ZFPM2-AS1","gastric cancer","qRT-PCR, Western blot assays, RNA pull-down assay, RIP","up-regulated","","","","29985481","details","","","","",""
"ZMAT1","gastric cancer","qPCR etc.","down-regulated","","","","26191264","details","","","","",""
"ZNFX1-AS1","gastric cancer","qPCR, other","up-regulated","","","","30197680","details","","","","",""
"ZXF2","gastric cancer","qPCR etc","up-regulated","","","","32194743","details","","","","",""
