2118,PTPRG-AS1,HSALNG0026508
2119,PTPRG-AS1,NONHSAG035305.2
2120,PTPRG-AS1,HSALNG0026507
2121,PURPL,LINC01021
2122,PVT1-214,LINC00079
2123,PVT1-214, MIR1204HG
2124,PVT1-214, NCRNA00079
2125,PVT1-214, onco-lncRNA-100
2126,PWRN1,NCRNA00198
2127,RAB6C-AS1,RAB6C antisense RNA 1
2128,RAB6C-AS1,NONHSAG029236.2
2129,RAB6C-AS1,HSALNG0018758
2130,RAB6C-AS1,lnc-POTEF-8
2131,RGMB-AS1,RGMB antisense RNA 1
2132,RGMB-AS1,CTC-463N11.3
2133,RGMB-AS1,HSALNG0043698
2134,RGMB-AS1,RGMB-AS1
2135,RGMB-AS1,NONHSAG041111.2
2136,RMRP,Linc1992
2137,RMRP, BRI3BPAS1
2138,RMRP, BRI3BP-AS1
2139,RMRP, TCONS_00020260
2140,RP1-163G9.1,PARTICLE
2141,"RP11-181G12.2",PRKCZ antisense RNA 1
2142,"RP11-181G12.2",RP11-181G12.2
2143,"RP11-181G12.2",PRKCZ-AS1
2144,"RP11-181G12.2",HSALNG0000226
2145,"RP11-181G12.2",NONHSAG000139.2
2146,"RP11-181G12.2", PRKCZ-AS1
2147,"RP11-445H22.4",KCNK15 and WISP2 antisense RNA 1
2148,"RP11-445H22.4",RP11-445H22.4
2149,"RP11-445H22.4",KCNK15 antisense RNA 1 (head to head)
2150,"RP11-445H22.4",NONHSAG031840.2
2151,"RP11-445H22.4",HSALNG0130331
2152,"RP11-445H22.4",lnc-ADA-3
2153,"RP11-445H22.4", KCNK15-AS1 2
2154,RP11-81H3.2,long intergenic non-protein coding RNA 2882
2155,RP11-81H3.2,RP11-81H3.2
2156,RP11-81H3.2,NONHSAG011703.2
2157,RP11-81H3.2,HSALNG0092426
2158,RP11-81H3.2,lnc-KCNC2-2
2159,RP11-81H3.2,lnc-KCNC2-4
2160,RP11-81H3.2,NONHSAG011699.2
2161,RPL34-AS1,RPL34-AS1
2162,SEMA3B-AS1,SEMA3B antisense RNA 1 (head to head)
2163,SEMA3B-AS1,HSALNG0026010
2164,SEMA3B-AS1,NONHSAG035117.2
2165,SEMA3B-AS1,SEMA3B-AS1
2166,SLC25A5-AS1,SLC25A5 antisense RNA 1
2167,SLC25A5-AS1,SLC25A5 antisense RNA 1 (non-protein coding)
2168,SLC25A5-AS1,SLC25A5-AS1
2169,SLC25A5-AS1,HSALNG0139763
2170,SLC25A5-AS1,NONHSAG055187.2
2171,TCONS_00068220,uncharacterized TCONS_00068220
2172,THOR,THOR
2173,TONSL-AS1,TONSL antisense RNA 1
2174,TONSL-AS1,HSALNG0069420
2175,TONSL-AS1,NONHSAG051554.2
2176,"TOPORS-AS1",C9orf133
2177,"TOPORS-AS1", TOPORS-AS1
2178,"TOPORS-AS1", SMIM27
2179,TP53TG1,P53TG1
2180,TP53TG1, TP53AP1
2181,TP53TG1, P53TG1-D
2182,TP53TG1, LINC00096
2183,TP53TG1, NCRNA00096
2184,TRERNA1,treRNA
2185,TRERNA1, LINC00651
2186,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate)
2187,TSNAX-DISC1,HSALNG0011456
2188,TSNAX-DISC1,NONHSAG004620.2
2189,TSNAX-DISC1,lnc-DISC1-8
2190,TSNAX-DISC1,lnc-DISC1-4
2191,TSNAX-DISC1,NONHSAG004627.2
2192,TSNAX-DISC1,DISC1
2193,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 49
2194,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 50
2195,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 54
2196,TSNAX-DISC1,TRAX
2197,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 52
2198,TSNAX-DISC1,Translin associated factor X
2199,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 51
2200,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 47
2201,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 48
2202,TSNAX-DISC1,Disrupted in schizophrenia 1 isoform 53
2203,TUSC7,LSAMPAS3
2204,TUSC7, LINC00902
2205,TUSC7, LSAMP-AS1
2206,TUSC7, LSAMP-AS3
2207,TUSC7, NCRNA00295
2208,UBE2Q1-AS1,UBE2Q1 antisense RNA 1
2209,UBE2Q1-AS1,UBE2Q1 antisense RNA 1 (non-protein coding)
2210,UBE2Q1-AS1,HSALNG0007414
2211,UBE2Q1-AS1,NONHSAG003021.2
2212,VCAN-AS1,VCAN antisense RNA 1
2213,VCAN-AS1,VCAN antisense RNA 1 (non-protein coding)
2214,VCAN-AS1,CTC-348L14.1
2215,VCAN-AS1,NONHSAG040909.2
2216,VCAN-AS1,HSALNG0043145
2217,VCAN-AS1,VCAN-AS1
2218,VCAN-AS1,lnc-HAPLN1-2
2219,VPS9D1-AS1,MYU
2220,ZFPM2-AS1,SCAT3
2221,ZNFX1-AS1,HSUP1
2222,ZNFX1-AS1, HSUP2
2223,ZNFX1-AS1, C20orf199
2224,ZNFX1-AS1, ZNFX1-AS1
2225,ZNFX1-AS1, NCRNA00275
2226,AATBC,apoptosis associated transcript in bladder cancer
2227,AATBC,apoptosis-associated transcript in bladder cancer
2228,AATBC,AATBC
2229,AATBC,HSALNG0133454
2230,AATBC,NONHSAG032997.2
2231,AATBC,HSALNG0133458
2232,ANCR,AGU2
2233,ANCR, ANCR
2234,ANCR, SNHG13
2235,ANCR, KIAA0114
2236,ANCR, lncRNA-ANCR
2237,BC200,BC200
2238,BC200, BC200a
2239,BC200, LINC00004
2240,BC200, NCRNA00004
2241,CACS15,CANT
2242,CACS15, LINC00340
2243,CACS15, lnc-SOX4-1
2244,ELF3-AS1,SCAT7
2245,EPB41L4A-AS2,EPB41L4A-AS2
2246,FAM225A,C9orf109
2247,FAM225A, LINC00256A
2248,FAM225A, NCRNA00256A
2249,FAM87A,family with sequence similarity 87 member A
2250,FAM87A,"family with sequence similarity 87, member A"
2251,FAM87A,HSALNG0062877
2252,FAM87A,FAM87A
2253,FAM87A,NONHSAG049338.2
2254,FAM87A,Protein FAM87A
2255,FLJ22447,uncharacterized LOC400221
2256,FLJ22447,HSALNG0101773
2257,FRMD6-AS1,C14orf82
2258,GNAS-AS1,SANG
2259,GNAS-AS1, GNASAS
2260,GNAS-AS1, NESPAS
2261,GNAS-AS1, GNAS-AS
2262,GNAS-AS1, GNAS1AS
2263,GNAS-AS1, NESP-AS
2264,GNAS-AS1, NCRNA00075
2265,HCG22,PBMUCL2
2266,KTN1-AS1,MYCLo-3
2267,KTN1-AS1, C14orf33
2268,LINC00210,NCRNA00210
2269,LINC00355,long intergenic non-protein coding RNA 355
2270,LINC00355,HSALNG0097622
2271,LINC00355,NONHSAG013685.2
2272,LINC00355,HSALNG0097626
2273,LINC00355,NONHSAG013688.2
2274,LINC00355,LINC00355
2275,LINC00355,HSALNG0097627
2276,LINC00355,NONHSAG013687.2
2277,LINC00657,LINC00657
2278,LINC00886,long intergenic non-protein coding RNA 886
2279,LINC00886,LINC00886
2280,LINC00886,HSALNG0030069
2281,LINC00886,NONHSAG036477.2
2282,LINC01116,TALNEC2
2283,lnc-C22orf32-1,C22orf32-1
2284,lnc-C22orf32-1, lnc-C22orf32-1
2285,lnc-KCTD6-3,lnc-KCTD6-3
2286,lncAROD,A-ROD
2287,lncAROD, LINC01468
2288,lncAROD, lnc-MBL2-4
2289,lncHIFCAR,LncHIFCAR
2290,lncHIFCAR, hsa-lnc-31
2291,lncRNA-SRA1,SLNCR
2292,lncRNA-SRA1, SLNCR1
2293,lncRNA-SRA1, ERRLR01
2294,lncRNA-SRA1, HILNC75
2295,lncRNA-SRA1, LUCAIR1
2296,lncRNA-SRA1, HI-LNC75
2297,LOC100129148,uncharacterized LOC100129148
2298,LOC100129148,HSALNG0061734
2299,LOC100129148,lnc-KLRG2-2
2300,LOC100129148,NONHSAG048937.2
2301,MINCR,LINC01604
2302,miR143HG,CARMEN
2303,miR143HG, MIR143HG
2304,MIR31HG,LncHIFCAR
2305,MIR31HG, hsa-lnc-31
2306,MIR4435-2HG,AGD2
2307,MIR4435-2HG, MORRBID
2308,MIR4435-2HG, LINC00978
2309,MIR4435-2HG, MIR4435-1HG
2310,MIR4435-2HG, lncRNA-AWPPH
2311,MORT,MORT
2312,MRVI1-AS1,MRVI1-AS1
2313,NAG7,NAG7
2314,NAG7, ERR10
2315,NAG7, NAG-7
2316,NAG7, ERR-10
2317,NAG7, LMCD1DN
2318,NAG7, LOH3CR2A
2319,NAG7, NCRNA00312
2320,NCK1-AS1,NCK1-AS1
2321,NCK1-AS1, SLC35G2-AS1
2322,NR_003949 FKBP9P1_Variant 4,FKBP9L
2323,NR_027358 LINC00592,long intergenic non-protein coding RNA 592
2324,NR_027358 LINC00592,LINC00592
2325,NR_027358 LINC00592,HSALNG0091158
2326,NR_027358 LINC00592,NONHSAG011187.2
2327,PAPAS,MIRN188
2328,PAPAS, miR-188
2329,PCAT7,PCAN-R2
2330,PDIA3P,ERp60
2331,PDIA3P, GRP58P
2332,PDIA3P, PDIA3P
2333,PLAC2,TINCR ubiquitin domain containing
2334,PLAC2,FLJ90734
2335,PLAC2,NCRNA00036
2336,PLAC2,LINC00036
2337,PLAC2,onco-lncRNA-16
2338,PLAC2,non-protein coding RNA 36
2339,PLAC2,long intergenic non-protein coding RNA 36
2340,PLAC2,terminal differentiation-induced ncRNA
2341,PLAC2,placenta-specific 2
2342,PLAC2,placenta-specific 2 (non-protein coding)
2343,PLAC2,tissue differentiation-inducing non-protein coding RNA
2344,PLAC2,PLAC2
2345,PLAC2,NONHSAG024566.2
2346,PLAC2,lnc-TINCR-1
2347,PLAC2,HSALNG0123467
2348,PLAC2,HSALNG0123468
2349,PLAC2,Ubiquitin domain-containing protein TINCR
2350,PLAC2,Placenta-specific protein 2
2351,PLAC2,Terminal differentiation-induced cornification regulator
2352,PXN-AS1-L,EyeLinc4
2353,SMAD5-AS1,DAMS
2354,SMAD5-AS1, SMAD5AS
2355,SMAD5-AS1, SMAD5OS
2356,SOX2-OT,SOX2OT
2357,SOX2-OT, NCRNA00043
2358,"SRRM2-AS ",SRRM2 antisense RNA 1
2359,"SRRM2-AS ",SRRM2 antisense RNA 1 (non-protein coding)
2360,"SRRM2-AS ",CTD-2270P14.3
2361,"SRRM2-AS ",SRRM2-AS1
2362,"SRRM2-AS ",HSALNG0109055
2363,"SRRM2-AS ",NONHSAG018356.2
2364,"SRRM2-AS ", SRRM2-AS1
2365,ST7-AS1,ST7AS1
2366,ST7-AS1, ST7OT1
2367,STEAP3-AS1,STEAP3 antisense RNA 1
2368,STEAP3-AS1,STEAP3 antisense RNA 1 (non-protein coding)
2369,STEAP3-AS1,NONHSAG029088.2
2370,STEAP3-AS1,HSALNG0018314
2371,STEAP3-AS1,STEAP3-AS1
2372,TSPEAR-AS1,C21orf31
2373,TUC338,TUC338
2374,TUC338, uc.338
2375,TUC338, TUC.338
2376,U47924.27,U47924.27
2377,WWTR1-AS1,WWTR1 antisense RNA 1
2378,WWTR1-AS1,WWTR1 antisense RNA 1 (non-protein coding)
2379,WWTR1-AS1,WWTR1-AS1
2380,WWTR1-AS1,NONHSAG036362.2
2381,WWTR1-AS1,HSALNG0029752
2382,ZNF561-AS1,C19orf82
2383,ZNF674-1,long intergenic non-protein coding RNA 1186
2384,ZNF674-1,ZNF674-1
2385,ZNF674-1,HSALNG0137635
2386,ZNF674-1,LINC01186
2387,ZNF674-1,HSALNG0137632
2388,ZNF674-1,NONHSAG054355.2
2389,ARHGAP22-IT1,ARHGAP22 intronic transcript 1
2390,ARHGAP22-IT1,FLJ35752
2391,ARHGAP22-IT1,ARHGAP22 intronic transcript 1 (non-protein coding)
2392,ARHGAP22-IT1,HSALNG0077845
2393,ARHGAP22-IT1,NONHSAG005850.2
2394,ARHGAP22-IT1,ARHGAP22-IT1
2395,BC200 (BCYRN1),BC200
2396,BC200 (BCYRN1), BC200a
2397,BC200 (BCYRN1), LINC00004
2398,BC200 (BCYRN1), NCRNA00004
2399,BRE-AS1 (BABAM2-AS1),BRE-AS1
2400,"CAR10",ADAM metallopeptidase domain 12
2401,"CAR10",MCMPMltna
2402,"CAR10",MLTN
2403,"CAR10",meltrin alpha
2404,"CAR10",a disintegrin and metalloproteinase domain 12 (meltrin alpha)
2405,"CAR10",ADAM12-OT1
2406,"CAR10",CAR10
2407,"CAR10",MCMP
2408,"CAR10",MLTNA
2409,"CAR10",disintegrin and metalloproteinase domain-containing protein 12
2410,"CAR10",meltrin-alpha
2411,"CAR10",metalloprotease-disintegrin 12 transmembrane
2412,"CAR10",Disintegrin and metalloproteinase domain-containing protein 12
2413,"CAR10",ADAM 12
2414,"CAR10",Meltrin-alpha
2415,"CAR10",EC 3.4.24.-
2416,"CAR10",EC 3.4.24.58
2417,"CAR10",EC 3.4.24
2418,"CAR10", ADAM12
2419,"CUDR",CUDR
2420,"CUDR", UCAT1
2421,"CUDR", LINC00178
2422,"CUDR", NCRNA00178
2423,"CUDR", onco-lncRNA-36
2424,"CUDR", UCA1
2425,"ERICH1-AS1",DAP2
2426,"ERICH1-AS1", SAPAP2
2427,"ERICH1-AS1", C8orf68
2428,"ERICH1-AS1", ERICH1-AS1
2429,"ERICH1-AS1", DLGAP2
2430,"FAL1 ",FAL1
2431,"FAL1 ", ncRNA-a1
2432,"FAL1 ", LINC00568
2433,"FAL1 ", FALEC
2434,FAM83A-AS1,HCCC11
2435,FAM83A-AS1, HCCC11_v1
2436,FAM83A-AS1, HCCC11_v2
2437,"FAM83H-AS1",IQ motif and ankyrin repeat containing 1
2438,"FAM83H-AS1",onco-lncRNA-3
2439,"FAM83H-AS1",FAM83H antisense RNA 1 (head to head)
2440,"FAM83H-AS1",FAM83H-AS1
2441,"FAM83H-AS1",FAM83HAS1
2442,"FAM83H-AS1",IQ motif and ankyrin repeat domain-containing protein 1
2443,"FAM83H-AS1",IQ motif and ankyrin repeat domain-containing protein LOC642574
2444,"FAM83H-AS1",putative IQ motif and ankyrin repeat domain-containing protein LOC642574
2445,"FAM83H-AS1", LNCRNA-ATB
2446,FOXC2-AS1,ODRUL
2447,FOXF1-AS1,FOXF1 adjacent non-coding developmental regulatory RNA
2448,FOXF1-AS1,lincFOXF1
2449,FOXF1-AS1,onco-lncRNA-21
2450,FOXF1-AS1,FOXF1 antisense RNA 1 (head to head)
2451,FOXF1-AS1,FOXF1-AS1
2452,FOXF1-AS1,FOXF1AS1
2453,FOXF1-AS1,TCONS_00024240
2454,FOXF1-AS1,FOXF1 antisense RNA 1 (non-protein coding)
2455,FOXF1-AS1,HSALNG0113304
2456,FOXF1-AS1,FENDRR
2457,FOXF1-AS1,HSALNG0113305
2458,FOXF1-AS1,NONHSAG020218.2
2459,FOXF1-AS1,lnc-MTHFSD-3
2460,"GASL1 ",GASL1
2461,"GASL1 ", GASAL1
2462,GATA2-AS1,GATA2 antisense RNA 1
2463,GATA2-AS1,GATA2-AS1
2464,GATA2-AS1,NONHSAG036016.2
2465,GATA2-AS1,HSALNG0028800
2466,GATA2-AS1,HSALNG0028801
2467,GATA2-AS1,HSALNG0028803
2468,GMDS-AS1,GMDS-AS1
2469,HOXA-AS3,HOXA6as
2470,HOXA10-AS,HOXA-AS4
2471,HSPC324,uncharacterized LOC101928612
2472,HSPC324,NONHSAG053802.2
2473,HSPC324,lnc-AGPAT2-1
2474,HSPC324,HSALNG0075279
2475,"JHDM1D-AS1",JHDM1D-AS1
2476,"JHDM1D-AS1", KDM7A-DT
2477,KCNK15-AS1,KCNK15 and WISP2 antisense RNA 1
2478,KCNK15-AS1,RP11-445H22.4
2479,KCNK15-AS1,KCNK15 antisense RNA 1 (head to head)
2480,KCNK15-AS1,NONHSAG031840.2
2481,KCNK15-AS1,HSALNG0130331
2482,KCNK15-AS1,lnc-ADA-3
2483,"KDM5BAS1",PCAN-R1
2484,"KDM5BAS1", KDM5BAS1
2485,"KDM5BAS1", ncRNA-a2
2486,"KDM5BAS1", KDM5B-AS1
2487,"KDM5BAS1", onco-lncRNA-96
2488,"KDM5BAS1", PCAT6
2489,LCAL1,onco-lncRNA-27
2490,LIMD1-AS1,LIMD1 antisense RNA 1
2491,LIMD1-AS1,LIMD1 antisense RNA 1 (non-protein coding)
2492,LIMD1-AS1,HSALNG0025628
2493,LIMD1-AS1,LIMD1-AS1
2494,LIMD1-AS1,NONHSAG034935.2
2495,LIN28B-AS1,C6orf220
2496,LIN28B-AS1, LINC00577
2497,LIN28B-AS1, dJ439I14.1
2498,LINC-ITGB1 (IATPR),linc-ITGB1
2499,LINC-ITGB1 (IATPR), TCONS_00018476
2500,"LINC00035",WBSCR26
2501,"LINC00035", LINC00035
2502,"LINC00035", NCRNA00035
2503,"LINC00035", ABHD11-AS1
2504,LINC00113,C21orf23
2505,LINC00113, NCRNA00113
2506,LINC00152 (CYTOR),C2orf59
2507,LINC00152 (CYTOR), LINC00152
2508,LINC00152 (CYTOR), NCRNA00152
2509,LINC00163,NLC1A
2510,LINC00163, NLC1-A
2511,LINC00163, C21orf134
2512,LINC00163, NCRNA00163
2513,LINC00173,NCRNA00173
2514,LINC00221,C14orf98
2515,LINC00221, NCRNA00221
2516,LINC00222,C6orf181
2517,LINC00222, dJ354J5.2
2518,LINC00222, NCRNA00222
2519,LINC00243,C6orf214
2520,LINC00243, NCRNA00243
2521,"LINC00277",TMEM84
2522,"LINC00277", LINC00277
2523,"LINC00277", NCRNA00277
2524,"LINC00277", EWSAT1
2525,LINC00336,C6orf227
2526,LINC00336, NCRNA00336
2527,LINC00342,NCRNA00342
2528,LINC00426,long intergenic non-protein coding RNA 426
2529,LINC00426,HSALNG0096112
2530,LINC00426,NONHSAG013150.2
2531,LINC00426,LINC00426
2532,LINC00519,C14orf30
2533,LINC00519, c14_5317
2534,LINC00524,C14orf71
2535,LINC00607,long intergenic non-protein coding RNA 607
2536,LINC00607,NONHSAG030459.2
2537,LINC00607,LINC00607
2538,LINC00607,HSALNG0022088
2539,LINC00607,HSALNG0022087
2540,LINC00607,HSALNG0022091
2541,LINC00641,long intergenic non-protein coding RNA 641
2542,LINC00641,LINC00641
2543,LINC00641,HSALNG0099873
2544,LINC00641,NONHSAG014414.2
2545,LINC00667,long intergenic non-protein coding RNA 667
2546,LINC00667,HSALNG0119753
2547,LINC00667,NONHSAG023258.2
2548,LINC00667,LINC00667
2549,LINC00702,long intergenic non-protein coding RNA 702
2550,LINC00702,LINC00702
2551,LINC00702,HSALNG0075773
2552,LINC00702,NONHSAG005060.2
2553,LINC00702,lnc-KLF6-14
2554,LINC00702,NONHSAG005063.2
2555,LINC00702,NONHSAG005061.2
2556,LINC00852,NAG73
2557,LINC00852, C3orf42
2558,LINC00852, GHRLOS2
2559,LINC00852, GHRL-AS2
2560,LINC00942,long intergenic non-protein coding RNA 942
2561,LINC00942,HSALNG0088539
2562,LINC00942,HSALNG0088540
2563,LINC00942,NONHSAG010163.2
2564,LINC00942,lnc-ERC1-1
2565,"LINC00958",BLACAT2
2566,"LINC00958", BLACAT2
2567,LINC00968,long intergenic non-protein coding RNA 968
2568,LINC00968,HSALNG0065480
2569,LINC00968,NONHSAG050284.2
2570,LINC00968,LINC00968
2571,LINC01093,long intergenic non-protein coding RNA 1093
2572,LINC01093,LINC01093
2573,LINC01093,NONHSAG039504.2
2574,LINC01093,HSALNG0039055
2575,LINC01123,long intergenic non-protein coding RNA 1123
2576,LINC01123,HSALNG0017805
2577,LINC01123,LINC01123
2578,LINC01123,NONHSAG028908.2
2579,LINC01124,long intergenic non-protein coding RNA 1124
2580,LINC01124,LINC01124
2581,LINC01124,HSALNG0020307
2582,LINC01124,NONHSAG029788.2
2583,LINC01124,HSALNG0020305
2584,LINC01124,NONHSAG029787.2
2585,LINC01186,ZNF674-1
2586,LINC01288,TCONS_00014671
2587,LINC01296,LNMAT1
2588,LINC01296, LINC01296
2589,LINC01433,long intergenic non-protein coding RNA 1433
2590,LINC01433,LOC728228
2591,LINC01433,hCG2045830
2592,LINC01433,HSALNG0128306
2593,LINC01433,LINC01433
2594,LINC01433,NONHSAG031175.2
2595,LINC01512,HI-LNC77
2596,LINC01537,long intergenic non-protein coding RNA 1537
2597,LINC01537,RP11-169D4.1-001
2598,LINC01537,LINC01537
2599,LINC01537,HSALNG0141635
2600,LINC01537,NONHSAG008986.2
2601,LINC01614,LCAL4
2602,"LINK-A ",LINKA
2603,"LINK-A ", LINK-A
2604,"LINK-A ", LINC01139
2605,lncRNA-HEIH,HCCAT2
2606,lncRNA-HEIH, LINC-HEIH
2607,lncRNA-HEIH, LINC00848
2608,lncRNA-HEIH, lncRNA-HEIH
2609,lncRNA-MIF,lncRNA-MIF
2610,LOC728228,long intergenic non-protein coding RNA 1433
2611,LOC728228,LOC728228
2612,LOC728228,hCG2045830
2613,LOC728228,HSALNG0128306
2614,LOC728228,LINC01433
2615,LOC728228,NONHSAG031175.2
2616,LOC730101,uncharacterized LOC730101
2617,LOC730101,heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene
2618,LOC730101,lnc-TMEM14A-1
2619,LOC730101,NONHSAG043936.2
2620,LOC730101,HSALNG0050624
2621,MA-LINC1,MA-linc1
2622,MA-LINC1, LINC01024
2623,MED4-AS1,MED4-AS
2624,"Metalnc9",MetaLnc9
2625,"Metalnc9", LINC00963
2626,MUC5B-AS1,MUC5B antisense RNA 1
2627,MUC5B-AS1,HSALNG0082084
2628,MUC5B-AS1,MUC5B-AS1
2629,MUC5B-AS1,NONHSAG007374.2
2630,MYCLo-5,MYCLo-5
2631,MYCLo-5, MYCLo-6
2632,"MYMLR",MYMLR
2633,"MYMLR", CARLO7
2634,"MYMLR", CARLo-7
2635,"MYMLR", LINC00990
2636,"MYMLR", TCONS_00014535
2637,"MYMLR", CASC11
2638,"NAG7",NAG7
2639,"NAG7", ERR10
2640,"NAG7", NAG-7
2641,"NAG7", ERR-10
2642,"NAG7", LMCD1DN
2643,"NAG7", LOH3CR2A
2644,"NAG7", NCRNA00312
2645,"NAG7", LINC00312
2646,"NCRNA00210",NCRNA00210
2647,"NCRNA00210", LINC00210
2648,NKX2-1-AS1,NKX2-1 antisense RNA 1
2649,NKX2-1-AS1,NKX2-1 antisense RNA 1 (non-protein coding)
2650,NKX2-1-AS1,NONHSAG014731.2
2651,NKX2-1-AS1,HSALNG0100663
2652,"NR_028500",LDHM
2653,"NR_028500", GSD11
2654,"NR_028500", PIG19
2655,"NR_028500", HEL-S-133P
2656,"NR_028500", LDHA_Variant 6
2657,"NR_034174",FOAP-4
2658,"NR_034174", GPI-80
2659,"NR_034174", VNN2_Variant 4
2660,"NR_046326",PCAN-R1
2661,"NR_046326", KDM5BAS1
2662,"NR_046326", ncRNA-a2
2663,"NR_046326", KDM5B-AS1
2664,"NR_046326", onco-lncRNA-96
2665,"NR_046326", PCAT6_Variant 2
2666,"NR_047562",ALP
2667,"NR_047562", PDLIM3_Variant 5
2668,"P53RRA",P53RRA
2669,"P53RRA", C6orf155
2670,"P53RRA", LINC00472
2671,"PCAN-R1",PCAN-R1
2672,"PCAN-R1", KDM5BAS1
2673,"PCAN-R1", ncRNA-a2
2674,"PCAN-R1", KDM5B-AS1
2675,"PCAN-R1", onco-lncRNA-96
2676,"PCAN-R1", PCAT6
2677,PCAT19,LINC01190
2678,PIK3CD-AS2,PIK3CD antisense RNA 2
2679,PIK3CD-AS2,NONHSAG000322.2
2680,PIK3CD-AS2,PIK3CD-AS2
2681,PIK3CD-AS2,HSALNG0000719
2682,"PLAC2",TINCR ubiquitin domain containing
2683,"PLAC2",FLJ90734
2684,"PLAC2",NCRNA00036
2685,"PLAC2",LINC00036
2686,"PLAC2",onco-lncRNA-16
2687,"PLAC2",non-protein coding RNA 36
2688,"PLAC2",long intergenic non-protein coding RNA 36
2689,"PLAC2",terminal differentiation-induced ncRNA
2690,"PLAC2",placenta-specific 2
2691,"PLAC2",placenta-specific 2 (non-protein coding)
2692,"PLAC2",tissue differentiation-inducing non-protein coding RNA
2693,"PLAC2",PLAC2
2694,"PLAC2",NONHSAG024566.2
2695,"PLAC2",lnc-TINCR-1
2696,"PLAC2",HSALNG0123467
2697,"PLAC2",HSALNG0123468
2698,"PLAC2",Ubiquitin domain-containing protein TINCR
2699,"PLAC2",Placenta-specific protein 2
2700,"PLAC2",Terminal differentiation-induced cornification regulator
2701,"PLAC2", TINCR
2702,PRKCZ-AS1,PRKCZ antisense RNA 1
2703,PRKCZ-AS1,RP11-181G12.2
2704,PRKCZ-AS1,PRKCZ-AS1
2705,PRKCZ-AS1,HSALNG0000226
2706,PRKCZ-AS1,NONHSAG000139.2
2707,"PXN-AS1-L",EyeLinc4
2708,"PXN-AS1-L", PXN-AS1
2709,"RERT",EIT6
2710,"RERT", PHD1
2711,"RERT", EGLN2
2712,"RERT", EIT-6
2713,"RERT", HPH-1
2714,"RERT", HPH-3
2715,"RERT", HIF-PH1
2716,"RERT", RERT-lncRNA
2717,"RERT", RAB4B-EGLN2
2718,SLC16A1-AS1,SLC16A1 antisense RNA 1
2719,SLC16A1-AS1,ENST00000421157.1
2720,SLC16A1-AS1,SLC16A1-AS1
2721,SLC16A1-AS1,NONHSAG002458.2
2722,SLC16A1-AS1,HSALNG0006150
2723,SLC16A1-AS1,NONHSAG002460.2
2724,SLC9A3-AS1,UC011CLY.2
2725,"SlncR1",SLNCR
2726,"SlncR1", SLNCR1
2727,"SlncR1", ERRLR01
2728,"SlncR1", HILNC75
2729,"SlncR1", LUCAIR1
2730,"SlncR1", HI-LNC75
2731,"SlncR1", LINC00673
2732,SRGAP3-AS2,SRGAP3 antisense RNA 2
2733,SRGAP3-AS2,SRGAP3 antisense RNA 2 (non-protein coding)
2734,SRGAP3-AS2,HSALNG0024008
2735,SRGAP3-AS2,SRGAP3-AS2
2736,SRGAP3-AS2,NONHSAG034364.2
2737,STEAP2-AS1,STEAP2 antisense RNA 1
2738,STEAP2-AS1,STEAP2 antisense RNA 1 (non-protein coding)
2739,STEAP2-AS1,STEAP2-AS1
2740,STEAP2-AS1,NONHSAG048159.2
2741,STEAP2-AS1,HSALNG0059440
2742,TARID,EYA4-AS1
2743,TBILA,TGF-beta induced lncRNA
2744,TBILA,TBILA
2745,TBILA,HSALNG0028028
2746,TBILA,NONHSAG035729.2
2747,THUMPD3-AS1,SETD5-AS1
2748,TM4SF1-AS1,TM4SF1 antisense RNA 1
2749,TM4SF1-AS1,TM4SF1 antisense RNA 1 (non-protein coding)
2750,TM4SF1-AS1,TM4SF1-AS1
2751,TM4SF1-AS1,HSALNG0029735
2752,TM4SF1-AS1,NONHSAG036356.2
2753,TNK2-AS1,TNK2 antisense RNA 1
2754,TNK2-AS1,HSALNG0031858
2755,TNK2-AS1,lnc-MUC20-4
2756,TNK2-AS1,NONHSAG037082.2
2757,TNK2-AS1,HSALNG0031857
2758,TNK2-AS1,NONHSAG037083.2
2759,TNK2-AS1,TNK2-AS1
2760,"TSlnc8",TSLNC8
2761,"TSlnc8", C8orf75
2762,"TSlnc8", LINC00589
2763,TTTY15,"testis-specific transcript, Y-linked 15"
2764,TTTY15,DKFZP434I143
2765,TTTY15,NCRNA00138
2766,TTTY15,non-protein coding RNA 138
2767,TTTY15,"testis-specific transcript, Y-linked 15 (non-protein coding)"
2768,TTTY15,USP9Y
2769,TTTY15,ubiquitin specific peptidase 9 Y-linked
2770,TTTY15,AZFA
2771,TTTY15,DFFRY
2772,TTTY15,NONHSAG055784.2
2773,TTTY15,TTTY15
2774,TTTY15,HSALNG0141211
2775,"TUC338",TUC338
2776,"TUC338", uc.338
2777,"TUC338", TUC.338
2778,"TUC338", PCBP2-OT1
2779,UC011CLY.2,SLC9A3 antisense RNA 1
2780,UC011CLY.2,UC011CLY.2
